L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
TGM2	ITGB3	R-HSA-1566948	REACTOME_ELASTIC_FIBRE_FORMATION	6.81776653056068e-21	8.212309684539e-21	1.16220810957303	2.72801637285062	3.36457500633217e-11	1	4	8	0.00516211880503949	1	0	8.44890756904951	-2.04787707444515
VEGFA	GPC1	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	9.9642495808449e-21	1.19249567564305e-20	3.6837616787788	1.21861147938308	2.15924814216899e-16	1	4	9	0.0943905765937733	1	0	-4.21385204777785	-6.05872827780896
VEGFA	GPC1	R-HSA-9820960	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	9.9642495808449e-21	1.19249567564305e-20	3.6837616787788	1.21861147938308	2.15924814216899e-16	1	4	9	0.0943905765937733	1	0	-4.21385204777785	-6.05872827780896
KITLG	EPOR	R-HSA-9027276	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	1.14536862992669e-20	1.36634006978392e-20	2.42155623377324	2.35425412721702	1.36099825917586e-16	1	3	7	0.0857916268665135	1	0	-1.31058958281036	4.09164585800337
VIM	CD44	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1.38225940578167e-20	1.6331791068312e-20	1.4038521129968	1.78130588734179	8.34745050537221e-09	1	2	4	7.45303788583888e-05	1	0	6.09430277460701	7.36725994861295
VIM	CD44	R-HSA-2142845	REACTOME_HYALURONAN_METABOLISM	1.38225940578167e-20	1.6331791068312e-20	1.4038521129968	1.78130588734179	8.34745050537221e-09	1	2	4	7.45303788583888e-05	1	0	6.09430277460701	7.36725994861295
VIM	CD44	R-HSA-2160916	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	1.38225940578167e-20	1.6331791068312e-20	1.4038521129968	1.78130588734179	8.34745050537221e-09	1	2	4	7.45303788583888e-05	1	0	6.09430277460701	7.36725994861295
TGM2	ITGB3	R-HSA-445144	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1.47313808854226e-20	1.73502930428311e-20	1.16220810957303	2.72801637285062	3.36457500633217e-11	1	6	12	0.0179410175873661	1	0	8.44890756904951	-2.04787707444515
MMP7	CD44	R-HSA-216083	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.05149844767257e-20	2.40856305090672e-20	4.28718116925034	1.78130588734179	2.80448392963605e-09	1	3	7	0.00322751024725407	1	0	0.776639473043852	7.36725994861295
CD274	CD80	R-HSA-389359	REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	2.07542165801427e-20	2.4289635177391e-20	5.96542863433838	5.05606430147625	2.81336428345015e-12	1	3	7	0.0129125296686135	1	0	-4.78117304013444	4.78153324873985
